ModelID,NF2 (4771),MET (4233),BRAF (673),NOTCH3 (4854),EGFR (1956),CDK6 (1021),NF1 (4763),RB1 (5925),CTNNB1 (1499),IDH2 (3418),CDKN2A (1029),CTCF (10664),NOTCH1 (4851),PTEN (5728),APC (324),SMAD4 (4089),BRCA2 (675),TP53 (7157),PIK3CA (5290),ERBB2 (2064),NOTCH4 (4855),NOTCH2 (4853),ARID1A (8289),CDK4 (1019),MYC (4609),IDH1 (3417),KRAS (3845),ALK (238),BRCA1 (672)
ACH-001046,1.014443840594486,1.0615828727407557,1.0615828727407557,1.0069332153156048,1.0635412573272789,1.0615828727407557,0.9829772960807636,1.0218326931003554,1.0665332917575558,1.0228198042453995,1.0722787514009402,1.0579548064908293,1.0056351623226705,1.091397012716054,1.0592719322166424,1.003683914787779,1.0218326931003554,0.99469422102163,1.0549561254764657,0.9971794105973107,0.7833185343736155,1.042411568584532,1.042411568584532,1.0534968496767514,1.0695797079388047,1.0625170558353028,1.0689504647471546,1.0437773493598492,0.9971794105973107
ACH-000086,0.9085513746233772,1.0458420625652638,1.0458420625652638,0.8295960901952408,1.4606221358355105,1.213412433958918,0.9490934167515002,0.7756281126480623,1.1069115919932582,1.026197915414106,3.5304969601712765e-07,0.8350421924122422,1.040173363972197,0.5543966245171144,1.311515629057085,0.9599891464102848,0.7771117604065558,1.1148827555971366,1.0997800336300358,0.9753879131821231,1.0522357704363672,1.2463549563382923,1.1767933507085568,1.0173125584574494,1.4198937720865814,1.1012889158181,1.0622924529638011,1.0005331722676822,0.9753879131821231
ACH-000846,0.8877042441711489,1.1616415804454228,1.0203152676230745,0.6867947898749355,1.715617574632076,1.1557617261726203,1.0571755761506312,1.203329716410702,0.6899745243777612,1.5267025427659466,0.8042238353183621,1.3538378905590804,1.742333745668122,1.077054310751944,1.2617070706157498,1.5451167508430111e-09,1.1171090300511155,1.0329812016093958,2.048402180596344,1.0739277967105718,1.0047412406407112,1.5034417785624687,0.6871509675058177,1.0344005877461555,2.197690155204917,1.051035937915187,1.528487760750167,0.7219255654538265,1.0739277967105718
ACH-000903,0.9871820040079792,2.304091483754255,2.0522251244417657,1.422260764270762,1.7363996055824982,2.297786889466257,0.9539535994567652,0.8071082013292504,0.984211991990819,1.0425120071278786,1.0086013070481192,0.9856436134909782,1.1008981472452215,1.621236993061604,1.107799659362958,1.2286781041261494,0.8071082013292504,0.9674385957192292,1.1167683807713698,0.9842038055796576,1.0066163945428763,1.2155043024503838,1.190056442577419,0.782795843144074,1.1614982657183417,0.823773144865813,0.8391758119539837,0.7868431601348631,0.9842038055796576
ACH-001707,1.134409091551975,1.037223645014026,1.037223645014026,1.047658844631841,1.0379946443731474,1.0379946443731474,0.9687800089291416,1.2156500677346669,1.022073536832144,1.0445351197122752,0.7883548177402953,1.0448392509404991,0.7849398448189573,1.0014184910923556,1.008622280540753,0.9861951069670136,1.038712216902202,0.7271303907700567,1.022073536832144,0.9687800089291416,0.7384929226013609,0.9888022971663488,0.9888022971663488,1.0402072512062048,1.1018157569564395,1.036868545182493,1.0402072512062048,1.4668557459928924,0.9687800089291416
ACH-000470,0.6192663674169334,1.1609573717262256,1.1609573717262256,0.9529239587971572,1.1685471929637574,1.1609573717262256,0.9172309871824168,2.273165933648336,1.0782120961864023,0.6388720811353722,0.9569198518772002,0.9575169957843268,0.9424519689710198,0.9431989386401376,0.6133553276036864,0.6327423214743448,1.936471139371586,0.668908136864369,1.3036774783628384,0.94311787393901,0.941133311341792,0.930456107110936,0.930456107110936,1.2498786229231067,1.87106801138132,1.01059363597915,1.2718989008551609,1.0138210330812332,0.94311787393901
ACH-001642,0.9627979665998324,1.0652167356046218,0.9853205147078448,0.958019548676584,1.0198415344382803,1.5460468092286894,0.9493816038004076,0.9840707859414513,0.9928020503087942,1.033010558354845,1.0432014881176648,1.858068899970801,0.9654102169245736,1.0884612141903534,1.0308318367878573,0.9903284565171822,0.999776831513652,0.4959374233212607,1.0368333293576089,0.9737592277947108,1.147832397442106,1.0468182635345546,0.9752432412124954,1.032603218553115,2.608998292570175,1.0399224885852774,1.032830134967144,1.0135940776057315,0.9737592277947108
ACH-001201,1.0139489374975152,1.0385639115190133,1.0385639115190133,0.6126414988397061,0.9498976639749732,1.0385639115190133,1.4599385028618044,1.023826320014111,1.0300133240865446,1.0141773783776702,1.034428550806301,1.0241868919546262,1.0105831286818312,1.0171905752829946,1.0286919354669652,1.0130595629158754,1.023826320014111,0.5036320496762999,1.0175565686933843,1.504785654015264,1.022285384553936,1.05048240655215,1.04673772512968,1.0353330972274208,97.33211502333312,1.0354350068695175,1.0343568521678668,1.0285250988274377,1.504785654015264
ACH-000120,0.9933244996046916,0.9905886527328792,0.9905886527328792,0.9737889264199748,0.9905886527328792,0.9905886527328792,0.9830256729749852,0.9947673074730105,0.9943909007002976,0.997964222301227,1.114125690475526,1.473581648698777,1.1059629072365131,0.9967682360942662,0.9971006178113524,0.9933988625562968,0.9947673074730105,0.9830256729749852,0.9909450745560032,1.9867302462397,0.9929052793664748,0.973957010707851,0.4819011002246115,0.9955833443423524,0.9986028989923732,0.999729016175152,0.9955833443423524,0.9957220612487436,1.9867302462397
ACH-000620,1.381347214473663,1.6347522398620171,1.6130319334056198,0.7518480370175004,1.461908483102664,1.3024915383042304,0.7117408765434944,0.7789825953946905,0.7332906250049855,0.5209085419635195,1.0727723809922254,1.1006402549133578,1.1339586239732171,1.0358793639718655,1.1118390820523802,0.8087187692929667,0.7789825953946905,0.7220226497111991,1.568295044210777,1.0353273561376002,1.064995991239044,0.8029321576458182,0.7198593711222133,1.219509502707429,1.527495362493894,1.0762759330342715,1.3126297168457328,0.9830951763422467,1.0353273561376002
ACH-001669,0.9876775343297818,1.4772059718481627,1.457204141032301,0.917357515347094,1.4303606967429348,1.4933755333314696,0.9822791624738016,0.5212455257625007,0.5089031406789181,1.198747660787869,0.8200131781011749,0.9460760081051084,0.9926671805138572,1.0219013986137186,1.0031810492141535,1.0295729106064186,0.4938548556655626,0.9632999526611408,0.9987863432174852,0.983386189866742,0.9787151926864464,1.002946047728584,0.9819251769756512,0.9980223298241544,1.376239523720541,1.0017781151991496,1.0537641471647334,0.9900607797817796,0.983386189866742
ACH-000438,0.8512990939115903,1.2405337622354051,1.1569399624220524,1.202629289275929,1.9558096957964084,1.2889059538190624,1.2610198625557554,0.9158625473430972,0.941701021694179,1.365470361758613,0.832832341947326,0.9486961516157426,0.931208414650885,1.797985018730995,0.9936068329522728,0.8843841043871381,0.9158625473430972,0.8660282549172508,0.9304038681922152,0.885064192003874,1.285490545940056,0.9467129750250572,0.8793369514570978,0.9708033553895408,13.99297677875483,0.9792261564593336,2.948630405716181,0.9345993895538462,0.885064192003874
ACH-003101,1.0139461262380234,1.0446335906074888,1.0446335906074888,1.0018045019743482,1.0746366898789268,1.0446335906074888,0.974699898995423,0.5543222323079404,1.053314308400434,1.0142666600295127,0.1171962766061203,1.0606495109958982,0.975373039373127,1.0512005969188,1.041749205676403,1.072508439318558,1.0336093315295745,0.9928275124791548,1.035042494540992,0.9959008344176992,1.0154005875644356,1.055716157342144,1.0012081916647402,1.0456093883361504,1.5868150656538624,1.044849390173028,1.0613717096238595,1.0194669460977457,0.9959008344176992
ACH-000025,0.8212184810799814,0.9415639568143606,0.9415639568143606,1.0039072595508922,1.0664667600238362,0.9415639568143606,0.9644504334199412,1.362620673101126,1.208363071510124,0.8431703261812892,1.0895337251693907e-09,0.7862668854556402,0.9801374598564376,1.0745800803842405,1.1009233293199718,0.6235594422613284,1.3672622613754453,1.0905765201294526,1.2839428610189014,1.0187266556205026,1.0289465204292014,1.3992027210450713,1.1789593698703873,0.9301794676850412,1.5844114145746129,1.0251322211714025,1.0913440590873709,1.0899394572490335,1.0187266556205026
ACH-000455,0.6268547080375116,1.9412971970316872,1.0171630782062624,0.903940676388264,1.8833785449882567,1.8872401283334723,0.9381067462155628,0.6779745390988501,1.2749555942768092,0.7159789115133577,0.0001262363532211,0.9628887319325548,1.2303331313366317,0.9681100765548548,1.0042803073860167,0.698213424081266,0.6630175665759814,0.9413296873410464,1.3210774050717706,0.9381067462155628,1.0029627324087689,1.2541492097998643,1.5151482905331564,0.9756049613774798,1.2768110125203953,0.9875063976835148,0.9810666117871532,1.237225951341164,0.6243409503592832
ACH-002030,0.947317538704304,1.090624900725128,1.0387957379914856,0.6681847678357621,1.389689908554685,1.5954473497216533,0.9906360309033416,1.0374156220663586,0.7043527317347109,1.0516765043991747,0.8413902468402525,1.770462148453692,1.0853557528182496,1.0728779758483071,0.7152968532918144,0.7057753752631211,0.9945211792317667,1.3306295703957152,1.060164399064216,1.0001615163354294,0.6802684097400531,1.4575496214539592,0.930198165659955,1.0565477716581833,1.2993273983131155,1.018699823128537,1.0618882874335422,1.6214718750474155,1.0206746030384597
ACH-000201,0.9968656587549752,1.0370791464025442,1.0370791464025442,0.9984921565279232,1.0476435949255676,1.0370791464025442,0.9671496200552234,1.0256219191102431,1.0399224885852774,1.0038543759268634,1.0604289780605274,1.0451275332008652,0.9987911893708066,1.04145319267526,1.037479622312931,1.0552896235568898,1.0256219191102431,0.9834257252806132,1.0322733123547607,0.9945115283848736,0.9790809151918838,1.0391500572663093,0.9994400938840708,1.0352010602155592,1.048427426734386,1.0366055334276896,1.040603164712586,1.0314593746861898,0.9945115283848736
ACH-000363,0.5368745789819387,1.1551314221890632,1.1551314221890632,1.0736531519161892,1.1126555192099894,1.1551314221890632,1.0139833760588668,0.5299510450414997,0.9497389982758604,1.156802038740176,0.5609472441333493,0.5529396757651314,0.8969783071395118,0.9378414833391874,1.0752372320194583,2.438608224418024,0.5339116743536431,0.518017592674542,1.0351185456342378,1.0459094825286357,1.0306510795378108,1.0376184229294103,1.0374451048355462,1.1206633856376802,2.6073585712896565,1.082592276024683,1.0939698668708344,1.1609654188974046,1.0459094825286357
ACH-000943,0.9654557216501316,1.528198553628189,1.4664460542062396,0.9671201239155972,1.03286091926764,1.528198553628189,0.9347639490322244,1.0091957249184755,1.0051919342056967,0.975024921818523,1.018327065839267,1.1690981059179015,1.89368582760897,1.0033868945565296,1.0492271175288743,1.011147875596765,1.0091957249184755,0.9501446031499082,1.0028626284909123,0.9397780650963702,0.945857006304284,1.0069646236868055,0.9692636147295788,1.169970375350403,1.9911432259061448,1.0036400866021669,1.1694774145392517,0.9939092251828066,0.9397780650963702
ACH-000334,0.7914137302605943,1.37635535397126,1.37635535397126,1.2626274313653016,1.2506551134815074,1.37635535397126,1.0476479519618522,0.6670898520867253,0.6683547656496597,0.7447907188022754,1.1484833965153325,0.9655648078870211,0.8920762904792932,0.6632634814548902,1.0035002666128727,1.2821428421430718,0.6670898520867253,0.7111594648932004,0.6448014977116436,1.0476479519618522,0.9724217045926687,0.9959291373599436,0.9662108777126828,0.969982080342348,1.6484235731224857,0.741962408646314,0.969982080342348,0.9956302712818648,1.0476479519618522
ACH-000243,1.0183835354476882,3.687080716913532,1.1303472139610264,0.9726994451703872,1.9755960646354591,1.6803025225930386,0.9722741029273972,1.1192745791359904,0.7234579150790554,0.7369731684095739,0.0002035261162779,1.046097991508829,1.2129869254389354,1.1368287930196574,0.8260625885282039,0.7888462257135667,1.0193623686472917,0.6539521581622447,1.375752547377856,1.2764933306027093,0.9934443093228016,0.9584579209839904,0.7821813269115065,0.6935015441650216,1.488815520196042,1.1195903832414384,3.7319069111759,1.0638022548278523,0.9834107289020424
ACH-000997,0.9887639163218868,1.0099178890285905,1.0099178890285905,0.9585090774843814,0.9984506312700362,1.0040735827885203,0.997679959262321,0.987831582669114,0.9948300557860166,1.007224303749334,1.008808963840219,0.9870793699801914,0.9944963629575418,0.9994587985543456,1.0104626528140443,0.9974241226214065,0.987831582669114,0.997679959262321,0.9948300557860166,0.997679959262321,0.995882196334007,0.9988126511895902,1.000207272484961,1.001351856790623,0.9921959682365512,1.0114577094966124,1.001351856790623,1.00183158386107,0.997679959262321
ACH-001715,1.4055979574473865,0.9259235592091866,0.8748090194257948,0.857129442673272,0.5181041339491906,0.9259235592091866,0.8678911392765579,1.0451260843474637,1.3977147877503335,1.3219485238793425,2.2625659641749656e-09,0.9799200825198514,0.8645767828144821,0.9721265236662444,1.40421417826714,0.7986282440990141,1.0451260843474637,0.838789343423787,1.8458547090322444,1.279308317180619,1.647514314264083,2.3607855575300265,0.8489973760271848,0.960553583155967,3.5465517523835963,1.3275065689605996,1.4282108664091713,1.2366350170633469,1.279308317180619
ACH-000330,0.7084058347801871,0.7806723077668829,1.0636791209085965,1.007671221870871,1.212483403674082,0.7520586076035343,0.6232496186142961,1.4195650888831155,0.9927380536829052,1.415605232973279,1.128575435935452e-09,0.6389438240091428,1.2786026597033835,0.6562601337726017,0.7477614491154155,0.7811767952961857,1.4195650888831155,0.6444239420139568,1.520601374221472,1.6176326256250986,1.2490030500555251,1.160724028024134,0.3008943662593601,0.9837529759264904,1.42273601662721,1.085031555085452,1.1160301479299195,0.7192743474407813,0.654785827102452
ACH-001502,1.170526015992573,0.7799805209440913,0.7799805209440913,1.0918767383325765,1.147321725096048,0.7799805209440913,1.4542869902120503,1.3041058742687628,1.1304279170312506,0.7869009744592574,0.7834602584567459,1.1462096916760638,0.778136953722532,0.7863644462706564,0.801363663632335,0.7738581251338531,0.7683550358246846,0.7499779058841588,1.1642363762353265,1.4542869902120503,0.7884482655304663,0.7810073334152924,1.1126686302658495,1.2002958113666364,1.179641922997954,0.775978185135348,3.8010289148938248,1.1231658686093953,1.4542869902120503
ACH-001190,0.4909013366288801,1.366737328624129,1.3250979442278854,0.9584193893190052,1.371370126082727,1.3721735856859223,0.955092255733406,0.5226423728635055,1.2917599532155803,0.9797740591996942,0.5016186871583536,0.9618307797141288,0.9636245137275016,0.973108110663814,1.4401818594763458,0.9645045839340612,0.521793544241739,0.4793568653957747,1.3477314008257304,1.3704046957509852,0.968642359747002,2.0747205085039733,1.0039524911764528,0.971835474084402,0.9689230505073037,0.9781136424374728,0.971835474084402,0.980226462613912,1.413341401671468
ACH-000532,0.7205637600673803,1.5571166212115162,1.1403075632952082,0.7254036954437069,1.9632542224950624,1.1810303177096004,1.0615600621573982,1.2854495590227013,0.7708334055132312,1.0913251476997865,0.7696118936878099,1.0244318409699966,1.060508364634409,1.156074202469109,0.3615590015844014,0.3777176225732716,1.2854495590227013,0.7157620705363532,1.506385481000457,1.0817559079646877,0.7625876118773176,0.7359027342095301,0.7359027342095301,1.1039241126849018,4.307996267756046,1.1819467176052867,1.1107853077441427,1.0372976993679697,1.0817559079646877
ACH-001143,0.9574181095601576,0.9720382563683084,0.9720382563683084,1.4164640633178975,0.9720382563683084,0.9720382563683084,0.9654296230893458,1.4588322516195258,0.9713667441451824,0.9673078419756856,0.9628420134132812,0.9584213822981698,0.9628420134132812,0.9663957398663976,0.973934057729416,0.96659872708987,1.4588322516195258,0.4757214558861808,0.9713667441451824,0.9654296230893458,0.9736390925995496,0.9718866709343256,0.9718866709343256,0.9689573030330346,0.9708026824801652,0.975809206578256,0.9737470786181622,0.975809206578256,0.9654296230893458
ACH-002996,0.8835201848550257,1.0536735797646344,1.0536735797646344,0.9569424038770508,1.044879084205729,1.0536735797646344,0.9215363632895246,0.9148911418985136,1.0111037214799958,0.7436707838122771,1.806395753850364,1.0065563912661544,0.7261014303763803,0.866163929963566,0.9878788289736044,0.5312437985078143,0.9148911418985136,1.3027597029523337,1.049170392094506,0.9354594354455564,1.332582635963525,1.180003386505169,0.9742142560810224,1.352580068871396,1.4577011737940242,1.0157025721226374,1.0181435612362149,0.9982769359969828,0.9354594354455564
ACH-001988,1.0171658983850511,1.0985686293064598,1.0436160232625191,1.0124579567502925,1.0721375437707945,1.0985686293064598,1.441690018170544,1.055062160585255,1.0276621158337431,1.0406377872637331,0.5629274870323555,1.0743760130134057,1.0133692801768062,1.0754884266666775,1.0716494059586748,1.130308823260749,1.055062160585255,0.5005690508350192,1.0795132865296178,1.480655487864192,1.455805883445043,1.1319725706627908,0.9311051460594768,1.0707250054786304,1.095505706985704,1.0883676646968132,1.0846818911872658,1.0944044488271287,1.5239631306202148
ACH-002798,0.9850337081602706,1.0459943073656062,1.0459943073656062,1.0131080158317531,1.0536670066272975,1.0459943073656062,0.9607819814234,1.0266973738664456,1.0484695770235168,0.9961970196643668,1.0544611922239753,1.0419470758995806,0.9907184331189196,1.0427989244635434,1.0368074572688448,1.0623160156257168,1.0266973738664456,0.9942151551239482,1.0397531098355428,0.9834127738492908,0.982662563728557,1.0494016765642715,0.9873352906903992,1.038355167982106,1.0560389157746606,1.0439140981778037,1.0402144613984272,1.0238866430889395,0.9834127738492908
ACH-000400,1.79503876462838,1.7253965782648837,2.128457081924032,0.8671971978067792,2.425424044071895,1.5524071683522984,1.1010080368896944,1.2268254498675593,1.0178401454197852,1.1897372551783476,1.8068904003215616,0.8938012701432305,1.14894281963369,0.89889032117758,0.8879085504966441,2.499350094581009,1.2487312363524876,0.8831577127902136,0.7758969714547747,1.101610335297565,0.9343487187976935,1.492279733908714,0.593524710233675,1.0710478981134557,1.7875604123464115,1.190605942324507,2.6167842840780016,0.8956711238376441,1.101610335297565
ACH-002005,1.0883359804009307,1.5649342019942958,1.4966490886356627,0.8659406177354402,1.0264995535621255,1.537840628715695,1.048370017859542,0.985018687261373,1.7173986942546402,1.1255896750391177,0.8226684379334317,0.9459960075577888,0.8519395667098236,1.0396464514198438,0.4165291723434578,0.9743709322148894,0.985018687261373,0.9108554336015172,1.3288617319329787,1.048370017859542,1.1023871679976516,1.4243888030450222,1.5174563314826894,1.1131962856368074,0.9862730379787776,0.9500247473205314,1.20130876022536,1.0993913245303322,1.048370017859542
ACH-001306,0.9350523219074296,1.2493078287509711,1.176436132281786,0.9122366258724336,1.8786521981573283,1.2493078287509711,0.9458412716003508,0.7037017471233658,0.953894090590656,1.2230937580385854,1.3887366086312372,1.0405728709252595,1.2765950863998383,0.6904462438978134,1.0601298616784824,1.3257088794763583,0.7037017471233658,0.9115438726315976,1.0132618165241574,0.9672944323345662,1.121544605735913,1.022312311489374,0.9601654972553072,0.7238943192982634,1.3317903576592551,0.979063949159486,0.7938234026142826,1.0156349873593604,0.9672944323345662
ACH-000671,0.8065623678818321,1.107966299296726,1.107966299296726,0.7296022076664931,1.0718091221736872,1.1393065648745802,0.7989488236683636,0.7848506209605486,1.1441506310609677,1.2656074523030627,0.8096402958738893,0.95782898569828,0.8599466114151217,1.1671661919699812,0.8774257796982307,0.7886127824104218,0.7848506209605486,0.7671741422616428,1.14389053537959,0.7930693867658712,0.9761264800847964,1.294512593158799,1.2854718343591416,1.3577689512307851,1.360146451857469,1.0866934336194334,1.3033793111437095,1.0649612964526631,0.7930693867658712
ACH-002936,1.0068620266344313,1.098372187677007,1.098372187677007,1.0341941147024971,1.1031653131596657,1.098372187677007,1.029507970908546,0.8441065358105816,1.1319474629861783,1.05976104318485,0.9732754028137393,1.0827521221262142,0.9012510873102638,0.8394026948346712,1.0251727243195266,1.0957008764686849,0.8111226577455056,1.059824218120388,1.1205165829519246,1.0507882694173645,1.0725322285808152,1.0837424929659505,1.0106426714778118,1.0859502414814872,0.8341050510990312,1.1269331992410656,1.096935729992061,1.113662434964793,1.0507882694173645
ACH-001184,1.0586282069967412,0.9878781442284168,0.8873062280541827,0.9548956561777976,0.9533414967086588,1.0224008919388192,1.1380516221984414,0.7743458641708062,0.9580759944660628,0.9789058398754988,0.4506892675246827,0.9151670405745268,1.1072707244799076,0.9428740680858954,1.066884500229658,0.7871464599290402,1.2661251369711728,1.1393160413995906,1.0342285240141798,1.1510535875381174,0.8992729634577604,1.1401463328962456,0.7953848566421593,1.2451969947347892,1.00884742349321,0.99224411105315,0.990754829612959,1.4052445797300537,1.1510535875381174
ACH-001818,1.0022497099678305,1.0002946309469118,1.0002946309469118,1.001147816821912,1.0002946309469118,1.0002946309469118,1.0012956375473312,0.9994698829685836,1.0004118141974463,1.0016149492646431,1.0012949435023235,1.0021392577112878,1.0012949435023235,1.0014740230643076,1.00141571457459,1.0006177848884052,0.9994698829685836,1.0022017763614166,1.0004118141974463,1.0012956375473312,1.0003688222982827,1.00118112662979,1.00118112662979,1.001229011420263,1.0002883908037474,1.0004617425925597,1.001229011420263,1.0004617425925597,1.0012956375473312
ACH-000956,0.9610970337179788,1.4508445994174883,1.4331593214180252,0.9397839277553024,1.4216723419112045,1.4508445994174883,0.9573869193800428,0.9635463686633248,0.9793143976553752,0.9599006504580684,0.9650268578646328,0.9513162981231128,0.9618974510540682,0.9676927779149126,0.975895110543089,0.9612989079712624,0.9635463686633248,0.9573869193800428,0.9793143976553752,0.9573869193800428,0.9678557847480564,0.9895057528226776,0.9669753377317208,1.4572253523824563,0.979414866542642,0.9771215879663104,1.438683256205859,0.9578243382943286,0.9573869193800428
ACH-000018,1.1357513340651322,0.9008957032957978,0.9008957032957978,0.9763470763850058,0.9408058916711044,0.9008957032957978,0.9832096631891916,1.112416462343473,0.8756255761921321,1.3770261912352415,0.6217721917995385,1.1669138056597137,1.1099186961212602,0.8989264595749248,1.2380906937177576,0.9023593606567226,1.112416462343473,1.004451566046254,1.2885486427440256,1.016769035111604,0.8511751870607867,1.023509859534617,1.0980539963363307,1.1485916668703051,1.1891073794226086,0.943274125840534,1.1782608773978602,0.9345870811511914,1.016769035111604
ACH-002070,1.0060297718228943,1.0197715537112644,1.0197715537112644,0.9593884657819804,1.0724251810558785,1.0197715537112644,0.9612022961903702,1.0148334654222757,1.0335384060671096,1.0018017243863346,0.1836224070676844,1.0433136944296166,0.9779062035631202,1.0348839531545309,1.0296485598148724,1.046896631173631,1.0148334654222757,0.9735891531161288,1.030758244042261,0.9761183609267527,0.9744992633334294,1.028903728636263,0.9774379331614232,1.0385509538022,1.573247881270153,1.0337734100885971,3.65902938057374,1.0135884570622984,0.9761183609267527
