ModelID,BRCA1 (672),NOTCH3 (4854),CTCF (10664),CDK6 (1021),MET (4233),ARID1A (8289),PIK3CA (5290),KRAS (3845),NOTCH2 (4853),APC (324),CDK4 (1019),MYC (4609),IDH1 (3417),BRCA2 (675),RB1 (5925),TP53 (7157),SMAD4 (4089),ERBB2 (2064),EGFR (1956),CDKN2A (1029),NOTCH1 (4851),BRAF (673),CTNNB1 (1499),ALK (238),PTEN (5728),IDH2 (3418),NF2 (4771),NF1 (4763),NOTCH4 (4855)
ACH-003136,5.917431755390105,1.807354922057604,5.304511041809953,3.700439718141092,6.428443926153613,5.157447996274298,4.128458384146928,4.999549087340949,6.585413272492013,3.957914598632985,7.487036080031899,5.3995129241829645,6.294988267691446,4.050501697446727,6.140369670651527,6.052894046747444,5.749802401680049,5.089159131911238,5.797791200478888,6.0437381998014,1.3785116232537298,3.4789718050329426,7.604516165146528,0.1110313123887439,5.021923838554758,5.090853430451113,4.636334602442182,4.788685710613533,0.6780719051126377
ACH-002019,4.2502036564992975,4.290571850852079,5.66760832567372,2.778208576398088,4.809414444235898,4.106850796450224,3.451540833017832,4.602884408718419,3.956985924612576,2.835924074254375,7.977108163866296,6.309612772454123,7.332976400292911,1.6369145803558778,4.608809242675524,6.136068312193182,3.9049657186840254,5.364572432295856,5.7481928495894605,5.95303237725324,3.523561956057013,2.931683057059806,7.454340424752484,0.0285691521967709,4.802193216941825,5.123086750981061,3.5570424152637194,4.388878338811989,0.1505596765753814
ACH-000700,4.635173946674924,1.2570106182060237,4.632268215499513,4.313245851787562,6.397974049326774,4.631686366311998,4.678071905112637,4.694323060125386,5.835924074254375,2.6182386555954547,8.183188734340499,5.010779838753242,5.20906339534927,2.327687364176047,4.401903471607959,1.8519988371124465,4.234194722953812,3.929790997718597,4.931683057059805,0.1110313123887439,1.1243281350022014,3.3909427728025427,6.614268135164198,0.0,5.132165525478088,5.729280846027402,5.170325694415555,3.176322772640463,0.1763227726404628
ACH-002790,2.729008870337863,4.166715444966423,5.114367024952,5.728464765092534,4.111865963867557,5.221103725367875,4.086613947409496,4.305240965954483,5.20945336562895,4.020591094773247,7.799799668133131,2.032100843167024,7.229107200654004,0.933572638261024,4.452858964713811,5.642990312961163,4.953265239014844,6.159467729266766,3.10936055940423,3.1292830169449664,1.5753123306874368,3.2957230245399685,7.627825676968277,0.137503523749935,5.113533819591914,5.50747752951693,5.088735246190284,4.878725341480106,0.4222330006830478
ACH-002029,5.054414387917307,2.6229303509201767,4.9140860970127225,4.491211756003092,6.814550423461808,3.669026765509631,3.2016338611696504,7.245077275359671,3.63575439127776,2.327687364176047,7.800188081051449,7.701202480190524,6.463033855317493,3.503348735167504,4.336283387864432,3.1210154009613658,3.8747969658986654,4.262282806420656,6.262658655072225,5.7300964655954685,2.782408564927373,3.264536430999025,6.923743444615855,0.0,4.0798047546352585,4.107687869314374,3.4594316186372973,4.210232990095849,0.2986583155645151
ACH-001377,4.38404980679516,3.085764553778314,5.312882955284356,2.2957230245399685,3.665620164066381,2.6229303509201767,2.9011082430145123,4.468583317006828,4.643278996311979,2.729008870337863,7.992825068124546,6.375734538583156,7.833079829971988,3.176322772640463,4.321206566969903,6.026800059343715,4.62993940943954,5.157852169141737,3.543495883425772,2.8619553641448694,2.2387868595871168,2.704871964456353,6.808899839257769,0.0,4.4329594072761065,5.87528859822269,3.834913429701039,3.552131108253784,0.963474123974886
ACH-001864,2.4276061727818994,3.75595576955096,5.1034976397033365,3.2172307162206693,6.497293008662791,4.853496703702325,4.008092420948722,4.163498732282879,4.192983169973992,2.9467308601403097,7.295723024539968,4.944858445807539,8.631504490305947,1.0071955014042038,3.942045259916047,5.445594291341182,4.24260250592898,6.081723090644876,9.2705523018911,0.0,2.229587922740652,2.910732661902913,6.163699987084195,0.01435529297707,4.401220862160216,5.73226919950145,4.208673319629471,3.93451650158608,0.1243281350022017
ACH-001547,3.475084882948783,0.01435529297707,4.341274183692175,3.279471295644468,5.759688488427289,4.058316495590823,3.45022149589718,3.1602748314085933,4.918863237274595,2.6322682154995127,8.298016730770344,7.145269856650506,7.580296259888939,1.1763227726404628,3.1554254317471973,6.241840183564671,4.648465443027314,4.603477988254004,5.23189316164533,0.0,1.9373443921502325,2.356143810225275,6.767919585801803,0.0426443374084937,4.957914598632986,4.269781238274379,0.01435529297707,3.836934011321092,0.2141248053528473
ACH-002471,4.809414444235898,0.01435529297707,5.821710215034674,0.4854268271702416,1.6915341649192002,5.02724253597374,3.8972404255748,4.224966365000275,6.691115365252737,3.674686619927999,7.194362890727586,6.85124932023306,6.448405435069198,3.917431755390104,2.39231742277876,5.0574502721839,5.809157164691589,1.4489009511451276,1.0285691521967708,6.129283016944966,0.7136958148433591,3.989139007368233,8.413289427135973,0.0,0.0565835283663675,5.4809113460477485,3.372952097911829,4.172327491657617,1.3673710656485294
ACH-002678,5.31397137105902,0.0285691521967709,6.069745123799029,4.351204277257994,0.2141248053528473,5.384740587292384,4.4276061727819,4.85897561429202,4.131754090984813,2.954196310386876,7.49489557548345,7.942103923941302,5.113533819591914,3.472487771462744,0.0,6.683696454306515,4.914564523493939,4.787641414483327,0.0,5.1039172107520665,1.3276873641760472,3.0531113364595623,6.10936055940423,0.0,5.050936965225225,7.236492618381302,3.4449320489421824,3.968090752045256,1.875780063068488
ACH-001409,4.2861418728343015,2.5310694927259543,5.034303767768035,4.534808661231747,7.599615348621605,4.59215800212536,3.2234225499349374,4.119356177039675,4.558879853475442,3.289834465177509,7.664838350344277,6.641979466086695,7.852810374553267,3.028569152196771,4.399854673572431,1.9068905956085185,4.157852169141737,4.883132015657282,6.522149933175767,0.0840642647884745,2.6507645591169022,2.873813198359087,6.904002316283692,0.0840642647884745,4.22573765346606,4.506525779043123,3.967168607532628,3.940166750482817,0.765534746362977
ACH-001707,2.039138393906958,0.0,4.144862142915734,2.6158870739160567,0.01435529297707,3.456806149230474,3.017921907997262,1.918386234446348,1.263034405833794,1.063502942306158,6.675110215245225,5.369466483650723,3.1473066987802936,1.1953475983222193,3.4841381312016693,5.049195105622275,2.871843648509318,2.250961573533219,0.0,2.5777309314900805,2.319039815562536,2.0107798387532423,4.328405658958567,0.0,4.989139007368233,6.026578770127714,2.879705766282288,2.6158870739160567,1.560714954474479
ACH-001385,2.606442228131608,1.565597175854225,4.149747119504682,4.341274183692175,2.211012193485512,4.5496691707264905,2.560714954474479,3.090853430451113,1.9634741239748856,1.6690267655096307,6.1838834590322325,3.211012193485512,5.49281457256712,1.1043366598147355,3.5993177936982264,5.156639310692087,3.3405622690264134,5.500164679492167,0.4750848829487829,1.7180875839605168,3.0426443374084937,2.4828482830684653,5.533251851928969,0.0426443374084937,3.868884273028773,5.34801990922869,3.685940148445977,3.405992359675837,0.963474123974886
ACH-003469,2.4356285940520905,0.01435529297707,3.4841381312016693,3.1731274334806563,6.888256181020274,3.496973580998276,3.828834649468056,3.2265085298086795,6.018589667805939,3.0107798387532423,7.513885474595721,5.441616269406558,6.634012356402116,0.4956951626240687,4.2024177215751815,3.926948247949772,4.311067102255596,3.9900472195737935,5.485426827170242,0.6599245584023783,1.2141248053528475,3.5909612413426,7.1708264041838445,0.2509615735332187,5.05006629830629,4.614709844115208,4.1626934322112366,3.7516779456875775,0.1890338243900171
ACH-003180,3.3757345385831563,0.0840642647884745,5.141596278383818,2.73768676140986,3.438292851579147,4.311067102255596,3.95884267524324,3.5921580021253603,5.891905188211931,2.3132458517875616,7.796234335175764,5.372603915204483,7.466382408813557,1.2141248053528475,5.021035479511363,6.2393598502774665,4.772413554748482,3.655351828612554,3.102658131363739,5.292413667827485,0.9708536543404837,3.266036893995317,7.544268990480814,0.0,5.416839741912829,6.078951341394822,4.032982416699428,4.01435529297707,0.918386234446348
ACH-001398,3.6644828403646814,0.0,4.025028794491522,3.861955364144869,6.507636093570603,3.55581615506164,2.845991770664573,3.456806149230474,4.668459556915382,2.2172307162206693,7.813781191217037,6.887159676692863,6.709428501368347,1.622930350920177,4.166715444966423,4.5453506448223,3.729008870337863,4.397118409042582,5.656782364218995,0.0,2.700439718141092,3.2479275134435857,6.346779643228298,0.0,3.817623257511431,8.085552127209294,4.395062799517578,3.8972404255748,0.137503523749935
ACH-001991,4.565597175854225,0.0426443374084937,5.537296067090842,3.5197934862411,1.807354922057604,5.624978179569036,3.211012193485512,5.143638309922037,2.6803243568440163,3.893362210763872,8.374257035174093,5.187846909439575,6.946613905412761,2.584962500721156,5.052676724303575,4.880195728943098,5.340918270272116,2.0806576633452254,0.0,0.5260688116675876,2.327687364176047,3.7897292513757694,8.503706502073465,0.0426443374084937,5.0759604132434015,7.056908618323252,4.245647773636751,2.992768430768924,0.7311832415722002
ACH-001332,3.4019034716079584,3.250961573533219,4.186659017202113,3.2265085298086795,5.069959890459774,3.422233000683048,3.269033146455237,3.0686708106650986,2.963474123974886,1.7311832415722,7.268378247751587,6.870488021582616,5.410408949851039,1.7865963618908067,3.797012977836145,4.816599706534912,3.542258049766918,4.081510068120917,6.37695017094954,0.0,3.056583528366368,1.4059923596758368,5.679761573516853,0.0,3.936402377725064,3.78135971352466,3.298658315564515,2.18269229751619,0.0976107966264223
ACH-003184,2.3868109464722167,0.7739963251111731,3.646162657157894,3.496973580998276,5.699884728697476,3.849999259466098,3.303050084681673,2.950468414150123,5.489286022625876,2.0874628412503395,7.020146573111776,5.328405658958567,5.992088609013996,1.097610796626422,2.9653225483672547,0.0,4.698218478224414,4.482202926295956,2.114367024952,5.566206293465506,0.5058909297299573,2.319039815562536,7.271929843970861,0.0,4.646162657157894,4.060047383669939,4.308885057411763,3.2063306478710496,0.4329594072761062
ACH-001616,2.73768676140986,0.01435529297707,4.58014548442338,2.2539892662307865,0.6229303509201767,3.776103988073164,3.776103988073164,3.499527024215096,1.480265122054463,1.803227036434928,6.734574149542524,7.860031646361179,4.8529975876133165,1.15704371014558,4.657640005207824,5.4571345943180365,4.945794956740061,1.3219280948873624,0.0,3.655351828612554,0.01435529297707,2.849999259466098,5.255878352582786,0.0285691521967709,5.489286022625876,4.514122260170708,2.761285273361619,3.0125686735030555,1.3219280948873624
ACH-001670,4.220329954879555,3.6881803585869264,4.480265122054463,0.0,0.7398481026993275,4.57228336665041,2.885574364371426,3.363171077119244,3.63575439127776,2.39231742277876,7.474192653114043,8.385560459771023,6.852747964800878,2.241840183564671,4.030336078370959,6.6471705782814015,3.524815928357506,4.006298023900369,0.0426443374084937,0.0,1.7782085763980875,2.8639384504239715,5.877744249949002,1.1699250014423124,1.74416109557041,8.146645040462031,3.598126959919604,3.558267634055736,0.8953026213333066
ACH-003133,4.970393537914677,1.6959938131099002,5.264911693074464,4.1906148602094975,5.770564791971693,5.383358695385111,3.605257262939004,4.884597920990064,6.727920454563199,3.7548875021634687,7.811085643846393,5.57924050057297,6.156437068448693,4.127633279725874,5.450551443306483,5.331275267146615,5.111448698487674,4.339137384919585,4.993221467368938,5.381975478557301,1.516015147003665,3.00539998774259,8.120600773845165,0.0565835283663675,4.633431210355632,4.5855634984556914,4.5668151540108965,4.395062799517578,1.5310694927259538
ACH-002687,3.358958825832329,2.849999259466098,3.973611275519472,1.6735564239901446,5.638942668908808,3.953265239014844,2.3015876466031866,2.424922088210688,3.0942360698457656,1.9373443921502325,7.850186837645774,6.537761978621094,6.976707311846879,1.3673710656485294,2.8639384504239715,4.195347598322219,3.85897561429202,4.492494151679432,1.6780719051126378,2.341985747228616,1.1375035237499351,2.5084286525318573,7.854743738995535,0.2141248053528473,4.443606651475615,5.652773284510777,3.1858665453113337,3.5993177936982264,0.6135316529179271
ACH-001119,3.5084286525318573,0.0,3.848998430400023,2.16349873228288,0.0,3.0942360698457656,3.0669502439246266,4.078951341394822,3.548436624696042,1.5801454844233804,5.899175630480513,7.150458131965739,3.1731274334806563,2.350497247084133,3.341985747228616,4.915998851738901,4.007195501404204,0.6780719051126377,0.0,0.1110313123887439,2.356143810225275,3.0125686735030555,5.819668183496455,0.01435529297707,4.814550423461808,1.933572638261024,2.565597175854225,3.0268000593437154,0.1505596765753814
ACH-003132,5.446587085306882,2.879705766282288,5.295355692891673,4.345538310070007,5.601102203376409,5.269781238274379,4.008988783227255,4.716442236843321,6.311067102255596,3.8011586560936985,7.479618608469416,5.631104282365877,6.345715708784144,3.5668151540108965,5.592457037268081,5.834154981401319,5.715344295358907,5.524502537449162,5.178316271701453,5.627315001365048,1.4956951626240689,2.9763636357327616,7.626001004880144,0.0,5.0386995513055854,5.884597920990064,5.36702153323231,4.596935142387232,0.6599245584023783
ACH-001034,4.955591791753994,4.043519493662743,5.148934104526339,0.3785116232537298,0.070389327891398,4.918386234446348,3.722466024471091,4.810443103845175,4.568032104771279,3.311793717753649,8.476219650723026,7.163398094353162,7.491131568412215,3.2249663650002742,4.883132015657282,6.5867647433551415,5.735522177296538,4.685940148445977,0.0,0.4541758931858022,2.1795110502715103,3.269033146455237,7.578863256358575,1.956056652412403,4.444269502413482,7.1806053954227504,2.448900951145128,3.547203024756932,0.1505596765753814
ACH-001283,4.349789870241872,3.802193216941825,5.063934305754099,0.0,1.1890338243900171,4.968551603363945,2.9891390073682333,3.852997587613317,3.3909427728025427,3.5084286525318573,9.055038349903745,7.526381862561924,5.773205156985566,3.0513721017210256,4.040015678847879,2.5921580021253603,4.750070485865693,3.759155833800272,1.0356239097307212,0.5655971758542251,2.4802651220544627,2.563158130402808,6.687200694651894,0.9927684307689242,3.442280035252584,6.395062799517578,2.722466024471091,3.422233000683048,0.6507645591169022
ACH-002508,2.682573297347578,0.9486008474933558,4.157852169141737,4.001802242633985,3.581351247168777,3.5777309314900805,3.725741156503952,3.4329594072761065,5.0457050645108,2.871843648509318,8.538926099591938,6.774918806557193,5.920055054806967,1.752748591407134,3.596935142387232,5.808385050656093,3.269033146455237,4.090853430451113,4.584962500721156,6.74617838097141,1.070389327891398,1.8678964639926547,7.112283108598204,0.01435529297707,4.552745936748446,5.798050514767515,4.532940288372874,4.372255648445787,0.1505596765753814
ACH-001652,3.636914580355878,0.01435529297707,4.23035674505615,2.3132458517875616,4.494415610397496,3.10936055940423,2.895302621333306,3.144046369616707,3.3015876466031866,2.007195501404204,7.439373802353416,4.986865972329115,5.255123014847789,2.130930869826449,3.928844036712568,5.214124805352848,1.5310694927259538,4.509695841933388,5.343763122149601,7.82667559138693,2.263034405833794,2.0874628412503395,5.512542955096859,0.0,4.200849574637213,5.672990993827748,4.637494325206311,3.125981653854716,1.0356239097307212
ACH-002033,4.553360503335328,3.349082146391089,4.277240898332067,4.662775171937776,2.8659188145522125,4.971313624068879,3.2078928516413328,3.950468414150123,5.850749425896496,2.8155754288625725,8.004389028432486,5.97246290720214,7.616989855105295,2.1795110502715103,4.172327491657617,1.956056652412403,4.101818134227409,4.732811872082943,4.227278994468321,0.0,0.9486008474933558,2.7092906357233577,5.9818526532897405,0.01435529297707,4.840966704487421,3.8629472480209217,4.241077458175037,4.749534267669262,0.2387868595871165
ACH-001184,4.2861418728343015,3.7037651787934096,5.205939832470884,4.599317793698226,5.232660756790275,4.666188489872781,2.8318772411916733,4.192983169973992,2.7845039829295666,2.8698714061777126,8.466504769616046,3.8379432418910273,5.43229133824778,3.4905701304462013,4.478971805032942,5.614709844115208,4.680324356844016,0.0,0.3103401206121505,3.0197019144425483,4.321928094887363,2.39231742277876,8.04105676230812,3.77082904603249,2.980025300238734,6.583158003874408,3.1243281350022016,3.9049657186840254,0.8399595874895318
ACH-001688,1.948600847493356,0.0,3.547203024756932,2.62760683812965,4.802710219291343,2.4905701304462013,1.8155754288625725,1.967168607532628,2.780310099043376,0.8953026213333066,6.114575251125544,5.748729566500743,3.485426827170241,0.3448284969974411,2.994579724215748,4.403267722339301,2.867896463992655,4.198494153639083,3.722466024471091,5.475084882948782,2.344828496997441,1.5897634869849773,3.956985924612576,0.0,4.320484678017694,4.12267271882414,4.74416109557041,2.980025300238734,0.137503523749935
ACH-001838,2.361768359419153,2.673556423990145,3.926948247949772,3.572889668420581,6.054414387917307,3.760220946466509,2.867896463992655,3.442280035252584,4.757556688939453,1.5945485495503542,6.508587112089476,6.729552770453971,6.003152448666922,1.4059923596758368,3.192194165283345,5.418189947945766,3.937344392150232,4.247927513443585,5.641835001555368,0.0,3.0789513413948217,2.488000770834068,6.499048597733879,0.0285691521967709,3.2078928516413328,3.8298495598446896,3.2094533656289497,2.799087306074004,0.5655971758542251
ACH-001846,4.615298579092115,2.8875252707415875,4.783980413683795,4.793375711264754,8.340606773986572,3.679198570566922,3.353323291162897,4.966707314150316,5.643278996311979,3.372952097911829,7.358255586705128,6.210232990095849,7.215193216580846,2.608809242675524,4.743084055549586,6.046796609573758,4.478324711485028,6.133399125417198,7.480507489974544,5.129283016944966,1.3673710656485294,3.090853430451113,6.907251224292033,0.0426443374084937,3.9717734471933728,5.64587455030903,4.350497247084133,4.258518924711301,1.3673710656485294
