ModelID,ALK (238),APC (324),ARID1A (8289),BRAF (673),BRCA1 (672),BRCA2 (675),CDK4 (1019),CDK6 (1021),CDKN2A (1029),CTCF (10664),CTNNB1 (1499),EGFR (1956),ERBB2 (2064),IDH1 (3417),IDH2 (3418),KRAS (3845),MET (4233),MYC (4609),NF1 (4763),NF2 (4771),NOTCH1 (4851),NOTCH2 (4853),NOTCH3 (4854),NOTCH4 (4855),PIK3CA (5290),PTEN (5728),RB1 (5925),SMAD4 (4089),TP53 (7157)
ACH-000017,-0.1241897727235701,-0.9739013215609608,-0.4704583129839652,-0.0223802607953469,-0.3081323408389178,-0.2160302210924026,-0.8610602304934648,-0.3956453888633333,0.101037331157635,-1.2462033759081996,-0.0377644795727032,-0.0881051630651443,-1.6106618653390017,-0.1188369487583074,-0.0240333993340881,-0.4858712252517301,-0.0439199781087901,-2.2763540867807,0.06986815686223,0.4038889528353626,-0.0217538249134814,-0.1026505332002054,0.0061023060955244,-0.1655730007457333,-0.9549043640371606,0.912693794678425,0.0330998234078221,0.2118586473938356,-0.0388753255319123
ACH-000018,0.0145801812552286,-0.3532249581402151,-0.2376036876033636,0.0107518250116445,-0.2671326889355699,-0.1153942173592243,-0.863212742300913,-0.5972946299254024,0.1731313243844602,-1.2668132420877751,0.0220879138381567,-0.0588480505854811,-0.2240337339684471,-0.1307030329864173,0.0316002637470732,-0.6538312349380986,-0.0820981180751763,-1.9677495124864763,0.0568910165410081,0.91088055232612,-0.2241138171547696,0.0671518623792799,0.1852166755716257,0.0052952656958814,-0.4414080359781568,0.5267197838575369,0.2187154058256878,-0.1477884741850644,0.0624332527991186
ACH-000019,-0.1716447656562832,-0.1984529391814595,-0.3870966419665754,0.1130732335213769,-0.3433790167132179,-0.6550412591346331,-2.0610238888910337,-0.313809017882848,0.2357010185734093,-1.099336787766962,-0.1310483433836183,-0.3228519363799405,-0.1437329669832465,-0.2383123118963069,-0.1793253697227929,-0.5207761130698335,0.0567921179028214,-2.471180924124662,0.0306840918156803,0.2424760172431491,0.0327914711335053,-0.4520590052341903,-0.0081931993553739,-0.199407799697079,-1.142147797978832,0.4784734645453866,0.1256856776204757,0.0169444592720062,0.4589928609647563
ACH-000021,-0.0683098062384292,-0.329342884877824,-0.1002501041705066,-0.1440218855363134,-0.7619551185830068,-0.7851015457411268,-0.6946396811179094,-0.4597003575207957,0.2304768921451651,-0.7360268136378532,-0.0745474465364675,-0.0961173301682516,-0.52704599054955,-0.3267460104440425,0.0089894912610495,-0.429408019564012,-0.0231107264305419,-0.9214285799653296,0.0857830239288376,0.2302740338108514,-0.005883469350448,-0.0044469258683672,0.0455297366124054,-0.1181877509364068,-0.2583546829299689,0.0687152548228567,0.3450040309208071,-0.0764834075605682,0.2432117888598491
ACH-000022,-0.1497794684114452,-0.3133449096572515,-0.2950712204405453,-0.3364317650835613,-0.2591914007055744,-0.1964404406322095,-0.5890508282454705,-0.7628011889712321,0.0617955506645324,-1.6812985785004455,-2.186496826038918,-0.5167410936707306,-0.4470277139720069,-0.0785867896566084,-0.0888850107029698,-2.0328182006650635,-0.070986625030921,-2.4908812127814666,0.0068826766059429,0.0491132501611119,-0.2077575905303026,-0.0970442446365526,-0.099733818332834,-0.1139332651636327,-0.7714312342892079,0.4549281024481881,0.0807939865593915,-0.0881960776428502,0.3166993281233136
ACH-000023,-0.1052892717209503,-0.2965421128657299,-0.1294607287804589,-0.1227282458546877,-0.3567927098825024,-0.2254210840008975,-0.4433033121870036,-0.5480395253905715,0.0030957077621563,-1.801685424644204,-0.1732264194025954,-0.27394086163598,-0.0671985335210919,-0.1271641886568356,-0.002822524566113,-1.624889141896238,-0.0048988311035262,-1.901350080608694,0.0435571591886523,0.0668786437211768,-0.0569375236359662,-0.03693171647085,-0.0232516847933256,-0.1455655675358479,-0.1068407590126199,0.2739484128277854,0.1856166143834379,0.1824704042554592,0.1563178076927019
ACH-000024,-0.0098916559816987,-0.4917554645813639,0.4612061226897517,0.0467770678480723,-0.4417668762524939,-0.5429989152567538,-0.5925778836378388,-1.9306373988653565,0.0136922899617717,-1.406601208043842,-0.0998571395267009,0.0205866058922696,-0.3925107852500038,-0.0243208004200267,-0.1510913357579161,-0.9291390872130788,-0.1717628922482256,-2.7701420237375336,0.0026001515040622,0.154637979073765,0.0241079347028799,-0.0889601190980035,-0.0206019361567915,-0.1524632345043675,-0.5445038856226211,0.2986107128834887,0.1346654884040515,0.1776258140656099,0.136046521822974
ACH-000025,0.0987986327804137,-0.2813653536080757,-0.5653868898483068,-0.164361223755027,-0.5752897946174419,-0.3817581333924366,-0.4345707768572031,-1.0646380596010696,0.1955204063406557,-1.7498404980601583,0.0726731475090819,0.0428548444865661,-0.2783214662220686,0.0325474617621203,-0.0893257031908221,-0.3958724506495558,0.0225541890895054,-2.392180060756775,-0.0333395403639638,0.2789171063618839,-0.0989664699812348,0.0137531217688406,0.0062815383958249,0.0103761789152277,-0.3185797642071745,0.0840013797602751,0.2098035621590616,-0.2243444371767153,0.0764751644342568
ACH-000026,-0.1738600367672461,-0.0645041055762298,-0.283788552442607,0.0204655898805215,-0.3666682832764799,-0.644587421501477,-0.4060474800534056,-0.6384627217703945,0.219007180057958,-1.849829618861892,-0.2891846411013352,-0.1677555394473823,-0.5282968797987568,0.1095973364018836,-0.0379541007545516,-0.4018100518711518,-0.1481417471595764,-1.974819145576231,0.0248975379224628,0.1913231186737837,0.0015375457413428,-0.1234542028063584,-0.0712809012905258,-0.0072885271299017,-0.6171280791957272,0.3782911727477309,0.3220844075308746,-0.0619206532802599,0.957591610473167
ACH-000028,-0.0208881425580493,-0.3178249262010235,-0.077744517374315,0.1533717703019344,-0.645329587894895,-0.7138176671635497,-1.4152780954092783,-0.2121967252814154,0.1766966474605874,-1.38268664600764,-0.0069208533516303,0.0174698562387556,-0.1364767812113607,-0.1075319232836592,-0.1233306812952355,-0.2216362557941998,-0.0570260492607331,-1.7417297461758905,-0.2463254278870498,0.0146350869494448,0.013682169468416,-0.0942306236629186,-0.1247575313548625,-0.2716144585437665,-0.5539650470250088,-0.1552688169695363,0.3526396756947229,0.1166556807675868,0.7464881679503652
